site,tree,tree.temp,tree.height
6,15,4.749427235518705,16.737484116022387
6,16,6.8946827746221455,17.935718419894126
6,17,7.909709022101546,18.553157362935313
6,18,4.5486581228737695,15.550077457911769
6,19,7.550586132940827,15.356214827634398
6,20,7.106893582155259,18.97567566375608
6,21,5.35385847707492,12.66414390844136
6,22,6.1958791005759455,15.12634004617375
6,23,5.897798238784608,16.91492415871491
6,24,12.385355697048544,12.764452469237547
6,25,3.775991711181515,16.559255724863515
6,26,2.7120111987760085,19.755728042104387
6,27,6.113365197513237,15.991878693127319
6,28,6.931442248329411,15.443091950072828
6,29,7.309570436730549,16.949823428068107
6,30,4.624904001866683,15.441855658425387
7,1,3.810021598086427,18.62680074815813
7,2,10.78955552826847,18.808870928899392
7,3,5.951048836139336,17.005383322460244
7,4,4.403461412039878,14.646615684500546
7,5,6.29116129317671,14.363558545081824
7,6,6.408472316954343,15.814005268689366
7,7,10.329760869140921,18.59476100109967
7,8,7.254211876591589,13.08358965068615
7,9,9.262161355553564,13.227349682534909
7,10,5.502123948483217,15.692440350479794
7,11,7.643335928744804,17.78878969596117
7,12,6.025942265527496,15.172867903670015
7,13,7.283750584520714,18.77349807419212
7,14,4.3139099260673746,17.666739940310364
7,15,3.067595400016084,16.65872076352278
7,16,12.9916401542439,18.63765627306356
7,17,8.802126471017253,17.776730325638734
7,18,3.246185915125168,16.108129945575687
7,19,5.166502249958738,17.46222986883632
7,20,3.443559746208069,18.29502671595518
7,21,13.596431046651158,17.712566689724095
7,22,10.93723892930053,15.683979584101042
7,23,6.204564829910941,18.710404410128383
7,24,8.629582177696268,19.30587245111723
7,25,5.75698015624342,17.552549113086673
7,26,5.571259316153265,17.288209324924374
7,27,4.634191486449272,16.848749838440323
7,28,5.216148197621466,21.322831692605575
7,29,11.952722402010071,17.552631064271587
7,30,6.837915624743679,16.683411942600113
8,1,8.357735709282753,12.984164395605491
8,2,8.731062288797276,14.869436469938934
8,3,11.697427635456012,17.84465359877887
8,4,6.4518085071656595,18.412588089686196
8,5,5.022478548823887,18.55374491772323
8,6,13.02709079720957,19.643013560897234
8,7,6.676510349284143,17.611695181359085
8,8,5.830802090180379,20.429177588965125
8,9,4.291180643350121,16.156967914260843
8,10,4.145852833046611,15.583114559113866
8,11,6.278079562106039,15.542027644892372
8,12,9.853957451499586,19.484594048373037
8,13,11.329544416789155,17.83416011532155
8,14,10.122765061506765,19.579635843640997
8,15,6.909028108714242,17.46458715688583
8,16,8.179249812153802,16.816215795574376
8,17,5.886210608959789,17.263294849746988
8,18,5.84834551527797,14.294766351516541
8,19,10.65395149693076,15.66076947917177
8,20,4.9532222641893675,15.1159307072831
8,21,13.865881896477392,20.108644543950696
8,22,7.729041218102445,16.8053398172744
8,23,8.64361647988765,19.57891970558036
8,24,5.78441688578128,21.032981203383915
8,25,6.276833930710191,17.616450381780115
8,26,4.048951603084275,18.567757812704702
8,27,7.451223834881818,14.497864961207842
8,28,9.256947214773392,16.362660444960394
8,29,8.97291303248414,18.112429698765677
8,30,5.6553905388357455,18.598173806672303
9,1,6.634134087437996,17.481203765402235
9,2,7.493403844971418,24.3697179984536
9,3,13.488182009539052,18.083219721815222
9,4,5.588089138002765,19.128487113260075
9,5,8.462845216859405,20.299583734307035
9,6,14.707085465036782,18.94796273045201
9,7,8.697075344013575,17.712865225945773
9,8,4.920477888535819,21.09061132792661
9,9,7.005691694177814,22.2310906464144
9,10,10.456379936714635,18.940612057900328
9,11,7.87319138499068,20.124534690806133
9,12,7.314370909350651,18.80517500299474
9,13,7.968248297614622,21.032910435404325
9,14,9.271489941417663,16.687665211480294
9,15,13.795526313437477,23.641720447988952
9,16,8.734304663583348,17.792937504423325
9,17,12.242398488454551,16.082301171123817
9,18,10.8922623469517,18.29816434561386
9,19,8.659080313481578,19.293416968290003
9,20,4.401293991328205,22.247242415360457
9,21,7.436648047342439,20.82241935354264
9,22,7.530388640584578,19.284916864091574
9,23,9.141463298284581,16.22103295202368
9,24,12.900596033000461,17.267924510655774
9,25,15.879236921493282,18.673430135541413
9,26,13.642743176951308,24.106052226921186
9,27,8.600547107013167,15.27954485156317
9,28,3.7304178133270876,21.262109303692043
9,29,7.83366040778477,17.945531485532157
9,30,9.267621669219883,22.331981799974837
10,1,12.535039012202308,17.72159872005319
10,2,12.887583905452813,20.287246469325495
10,3,12.052928288249394,17.8008981165945
10,4,5.814176950601597,21.80703285272335
10,5,12.548929136900066,22.96755897747617
10,6,8.660328350718334,23.901442012802303
10,7,10.524408100483766,21.595201315179036
10,8,10.223653531521204,23.686532509155644
10,9,11.284500294911517,22.492847817323295
10,10,10.074024948478419,19.73625017635197
10,11,4.997574707243011,20.9540744765694
10,12,12.209487894320326,18.05601157704813
10,13,11.158079705049028,19.629595661198014
10,14,9.203045124165333,22.441927416697645
10,15,10.354433533140043,21.0825682869647
10,16,10.40211593610539,20.91471466325066
10,17,10.663058405683007,17.92373792062559
10,18,14.922538497932457,18.790973539331766
10,19,9.342848863199572,18.47078797249286
10,20,10.504196151653973,20.790591740026997
10,21,13.505151619207279,18.018984739066884
10,22,13.162543070130758,21.124082780198105
10,23,13.435789331141073,17.767167176132915
10,24,8.26759599682133,23.65706091627073
10,25,16.00744819087849,20.92118269895621
10,26,10.200102612790548,18.59799277549346
10,27,15.600555534120588,20.482091865002445
10,28,5.947291941907865,19.29509360154409
10,29,10.062950759062712,20.742295919519314
10,30,13.749743712907648,20.487065437520602
11,1,8.85427343833161,18.971771654677053
11,2,8.741933095346774,19.41737224236106
11,3,8.184383889179319,21.59918736947913
11,4,7.84246016198379,24.278103817503123
11,5,9.688521400458804,23.169234017341843
11,6,11.993537518876945,19.750865052763814
11,7,4.95736850623784,22.65184580329499
11,8,11.635941300116876,20.902863294487425
11,9,14.710025139249712,21.602627303436808
11,10,17.112722054721306,21.520722981473117
11,11,14.903527976601762,26.150899527446782
11,12,13.270324291387885,18.629422378825552
11,13,5.81980880265701,21.201839718025713
11,14,9.195479875979654,17.44004542406477
11,15,9.94386063025215,22.179671845917518
11,16,13.110571708270683,23.19321694344281
11,17,10.682985997988677,23.891324482202307
11,18,7.224054115819484,17.14970949632576
11,19,16.053307124282345,21.82553899438806
11,20,13.734173875387889,24.186739902767304
11,21,11.712290817473077,20.171968273915393
11,22,14.654325830977434,20.5756989358361
11,23,6.983677138295083,20.92692555559052
11,24,12.982460893369401,21.73003750286607
11,25,9.431262871059735,22.33031975149194
11,26,13.051236565552138,23.635641767422964
11,27,10.817534136019777,20.809024819110014
11,28,12.898882139094352,21.392556090944936
11,29,15.006552845178176,25.975995754442923
11,30,11.021870270950696,21.862197856229983
12,1,15.052675910856276,22.37750621865967
12,2,8.434697894556063,19.3155137494331
12,3,9.835186678691954,22.005712095244455
12,4,16.557653134164536,21.557347693666237
12,5,13.132163919071788,21.97790834038125
12,6,5.843331538698811,20.84916471745767
12,7,7.907887643752874,20.6263686951146
12,8,11.397656953232637,20.558452736359754
12,9,14.597338213003464,21.57099096920045
12,10,11.694350232854333,24.736265296057255
12,11,13.872562416061959,24.098173253118656
12,12,14.877016133363476,21.280049764113887
12,13,17.013164486588817,18.62816709092252
12,14,12.168050199824886,20.310833142928093
12,15,11.844054281457304,21.084478933518984
12,16,6.7402879225731915,22.20727600845661
12,17,12.297982782263482,20.67478544859837
12,18,10.28444982631331,26.01336138166378
12,19,9.077971251587726,21.4554649311633
12,20,11.460281306857379,19.57211105952098
12,21,15.044829518230973,21.717476485434972
12,22,6.021754533934253,19.98924483681317
12,23,10.718162138383715,22.312311414550653
12,24,12.34991185074812,22.46726722817974
12,25,9.320377289835141,22.71117522325677
12,26,13.001708827497675,18.75628348175157
12,27,13.234289761847192,22.441422581941296
12,28,11.900891522172024,22.62090016108329
12,29,4.602305418719919,19.157783104991026
12,30,19.714374437599915,23.910731279460823
13,1,12.384102227595402,24.568341758188676
13,2,14.953579844763011,27.59923872230889
13,3,13.821299473109644,23.313405974751458
13,4,16.07401970445505,23.093467055036
13,5,15.452978339122264,23.193171668164872
13,6,12.370620486314474,23.139532461800602
13,7,14.134503316625521,19.303054449324666
13,8,10.16377350662832,19.657745882715513
13,9,15.570769032697955,22.844922066417592
13,10,11.616884983346939,21.837865238867003
13,11,20.250320061364633,23.10947305011485
13,12,8.046853312935438,18.777583253478937
13,13,11.608038271101956,20.002603490946484
13,14,15.476139588277727,20.797033122122514
13,15,14.530397640635991,24.972116442120495
13,16,11.231556884455,20.803019985819766
13,17,10.009657773377434,21.40097209284694
13,18,13.43342711413209,23.159747637348104
13,19,12.95707776049926,22.354507276349782
13,20,7.629156288207819,23.292834357335924
13,21,13.103653201401553,27.610123964091382
13,22,13.570690947077372,20.750792657483526
13,23,13.524179190945524,22.389060720180392
13,24,9.834948872191955,21.966481100512535
13,25,14.428399834907887,26.024790853664907
13,26,17.13571041087772,21.461030154219443
13,27,14.368709209539437,22.835826192448565
13,28,9.593234588876971,24.574267228645414
13,29,11.693063590924284,20.8828189281032
13,30,14.03831085866082,26.310351631484018
14,1,12.058863106045193,25.35152483094849
14,2,7.527060994954169,21.851586780939293
14,3,16.652752460084628,24.909155618115477
14,4,11.511567165126445,23.573385713533863
14,5,12.279319187695151,24.626457543988668
14,6,18.511701827013603,23.820049605968673
14,7,11.677565211183785,26.141032073556687
14,8,16.537194620567888,21.29779922859333
14,9,10.217951363543673,22.954766605608167
14,10,12.936372790778067,23.501618644489202
14,11,13.779331942590565,22.008402550297333
14,12,10.494045726726934,21.920089912467613
14,13,12.095755205273273,23.964039518846675
14,14,13.913475341215056,23.735649734286532
14,15,16.012087906201792,18.901314450499136
14,16,9.048360369724673,26.081146911438754
14,17,12.950737282366195,24.49945147197038
14,18,16.26921931563645,28.832414746296656
14,19,12.383572520067222,25.370396476102194
14,20,14.681875765018827,23.106081382076017
14,21,15.476685710193294,29.594782293916193
14,22,14.803505045995049,29.664452047831013
14,23,15.959773038414145,21.56257636741964
14,24,13.63187401706786,24.93806391191085
14,25,12.75897045922364,23.5775061627357
14,26,6.070553143913065,24.374102293108024
14,27,13.721176944561584,24.455085457137628
14,28,15.29085408907996,21.476199074261896
14,29,15.60619652260445,24.571179160485123
14,30,12.334164946060245,27.498494726283592
15,1,20.338508729325447,24.671819991730395
15,2,15.859273258886475,24.674146578603093
15,3,15.378947575376657,27.797144012674934
15,4,18.816800338405557,26.796792481365898
15,5,12.844601336042222,21.70301036323743
15,6,13.648984128225864,25.457113946524373
15,7,22.192357440149287,28.307094469355466
15,8,15.033387561662664,27.830552699838286
15,9,19.900705264224918,25.83990320762846
15,10,10.68448006525643,26.44244161422579
15,11,14.428449593871296,22.60612957562263
15,12,16.135271710910494,25.600263133762745
15,13,15.900115635617393,23.091102129624357
15,14,11.98309122146749,24.08396386380611
15,15,15.057777823876112,26.871207367559204
15,16,11.767738040664055,22.726213776617712
15,17,17.138109975732846,25.533836501746116
15,18,18.254325269581937,25.856664078943087
15,19,8.325036910537762,25.10982393967926
15,20,18.70708038690043,28.64437764367083
15,21,11.276866509574527,22.9553053428495
15,22,16.3643078069479,26.212260522871198
15,23,16.979707914427824,24.822138865098665
15,24,14.4003305156957,24.47833551233215
15,25,13.064658129420625,25.92818246770476
15,26,15.495963063726151,22.95919881863214
15,27,16.316456102143363,22.37309816696319
15,28,17.649908459846113,24.011038249033152
15,29,8.842989048294141,28.503514299510897
15,30,10.090862195822925,25.11152954922504
16,1,20.29120702356455,26.662868796455772
16,2,19.13988654133464,25.62030672464492
16,3,17.305866846723045,26.94098546390765
16,4,18.14553522133318,24.096640913965707
16,5,18.75152475292301,28.31582093313728
16,6,8.017231604602957,27.169410520482703
16,7,19.33083128991646,24.38709435461659
16,8,14.545037210313026,26.109106491623983
16,9,16.691850491893604,27.432663238998245
16,10,15.114526597349268,27.115461964109205
16,11,18.61589486223623,28.963868031753762
16,12,14.954582653133167,24.774024490210298
16,13,17.555511297664744,28.232273230980788
16,14,14.827945064083062,28.07309601988244
16,15,12.721638372695482,25.67503373619429
16,16,19.630031531320796,24.04814661435623
16,17,18.22270003382282,23.82170961823097
16,18,21.172786717469357,26.91557391588994
16,19,16.19546179773791,25.85774653255821
16,20,19.375008237484522,29.5582053337029
16,21,21.926257162057233,27.070275920992408
16,22,15.1555536548831,25.25611024967301
16,23,12.031146661734354,23.94891550300577
16,24,15.28194529858565,24.835196650789495
16,25,15.35787628004385,26.685776785794662
16,26,16.45504151352796,25.0981307058867
16,27,21.136914931957847,27.02846024046138
16,28,15.021568322483956,25.331323895660436
16,29,17.119013967414745,25.78888018241105
16,30,15.316947805313406,24.538980654384346
17,1,17.061352125575098,30.810087169817407
17,2,17.942172990518788,27.66524346294079
17,3,20.98464408811096,27.4612672809989
17,4,17.363955132472334,23.616275170231866
17,5,19.13852696009334,28.319583799098655
17,6,19.336580089350605,24.952752822240576
17,7,19.744319812566903,25.216956851291403
17,8,15.27681634344685,28.836682342043297
17,9,21.88064364258403,26.09459870698354
17,10,15.857129782117962,23.503255439993637
17,11,16.682647497050745,30.53980821977871
17,12,21.212150803142514,22.24518614921496
17,13,20.88225171843674,28.14562305971917
17,14,13.730024382766285,29.03449849816922
17,15,14.38078699874761,25.738064266678933
17,16,12.925762821888156,27.888574102823107
17,17,17.545541577859495,27.87826077677711
17,18,17.4945226037554,29.081246305829026
17,19,18.092344062065187,27.968198775905044
17,20,18.656473142655674,26.51023244181495
17,21,15.19432146204495,28.831984115880424
17,22,14.018904226703857,28.601244713019533
17,23,20.080355168224713,25.126861931728413
17,24,19.253183907818972,24.198425132008538
17,25,12.472500388013897,27.320555079986356
17,26,16.71455764745214,26.452075250449635
17,27,14.312156531730505,25.028921774875407
17,28,10.787746788374108,27.167861359030066
17,29,17.45036039356443,24.36000694702619
17,30,16.762364872224236,27.3224527026524
18,1,17.707892197460758,26.75014322491616
18,2,18.648457625403697,29.91432854838496
18,3,20.647395493189762,32.84897828232307
18,4,18.61679251345016,26.168041512626417
18,5,16.150692471379415,30.11532834188595
18,6,15.795602244236157,29.650299455536565
18,7,17.604591620876455,27.859611551389282
18,8,18.930050959736857,27.092707251885972
18,9,14.880958941893876,31.15061541367497
18,10,17.44707339347285,23.989084363527507
18,11,20.901801780503742,26.713610416812674
18,12,17.675159726296542,25.12631311268445
18,13,15.904737997216829,30.790626877892155
18,14,17.17216449472338,27.618593134710284
18,15,21.34394563608594,26.95065760106066
18,16,19.65013188364241,34.36808894813266
18,17,21.710027400244815,27.899925464224744
18,18,18.417293571485313,27.112501376266952
18,19,19.230825289471277,28.59973050027229
18,20,16.3246292629556,24.86315075849006
18,21,19.816112006791,28.980605285344136
18,22,16.480999373432283,27.807673597840065
18,23,13.738303485912766,28.93705024506029
18,24,18.383978897052376,26.03525872812429
18,25,23.837553653194306,25.95403231570411
18,26,20.402743018719185,26.61317067344763
18,27,21.495760169838782,26.464020853814436
18,28,19.076567169279457,30.59809993336718
18,29,16.174328465051328,31.15829112361618
18,30,17.393277434669148,27.686216093921864
19,1,18.180255679564226,28.28212687883064
19,2,17.593900660653738,28.341922339156664
19,3,21.112501851789148,29.138472955706032
19,4,15.407909492903766,29.19380846740211
19,5,21.59909839633832,29.580068775531142
19,6,21.59245745867768,27.50664211790749
19,7,15.404132922793755,27.30620722235936
19,8,20.918475993701602,31.394155327492168
19,9,26.290679957033525,27.902745277793354
19,10,17.328353554175173,29.606091390450903
19,11,21.534712724224214,28.886058932393336
19,12,16.65339446314179,27.084301215698662
19,13,22.332134254608402,30.182123818823015
19,14,19.749474159779687,29.34620974698591
19,15,23.955746174869493,31.799566712425015
19,16,14.623087814389253,29.234919169253978
19,17,18.846106341623916,28.336908483598293
19,18,17.419224471623206,29.55658982661073
19,19,18.4082053927711,26.62881670192932
19,20,17.111263771941985,27.328211893212806
19,21,16.498469258394998,30.02054650227886
19,22,20.73616712384935,28.333758197552104
19,23,15.737257857769219,28.868078107295073
19,24,23.45209279466885,28.769556581156102
19,25,15.441380244058749,27.69897476245094
19,26,19.30323745418584,24.962622681835164
19,27,20.59896786047944,29.697669940353187
19,28,20.760206017277877,30.523279015293717
19,29,18.094760008400858,26.422567529299748
19,30,19.238505985985203,31.964805436917214
20,1,22.88379245542903,30.770309647374468
20,2,15.630602248770723,32.683280589987746
20,3,17.654780865403755,28.08565905751542
20,4,20.96120694294983,30.333562576708502
20,5,18.665654064989024,29.799972082122384
20,6,24.110011981913,31.537014863763552
20,7,22.01976159006451,28.848280864174612
20,8,20.216500257244267,29.979804656095077
20,9,15.47672804738996,26.44268170251211
20,10,20.078300675978724,28.444757114258998
20,11,19.05075239540902,30.25006776733022
20,12,19.692960459438208,28.587357015223553
20,13,16.455322318832945,29.91286102837704
20,14,21.495974131489774,29.06414805214956
20,15,16.883130679078903,31.21386027232298
20,16,19.32133405567277,32.336976617499126
20,17,21.144277488354057,28.354997174384955
20,18,17.649452632960855,29.385926882810544
20,19,21.748974217040193,32.879522516739485
20,20,16.05046879504492,25.602153491632585
20,21,11.570675963118376,29.36032441651853
20,22,21.394903972357557,34.129408568286685
20,23,22.521619480882997,34.38718013812851
20,24,19.14246372922585,30.3131906467003
20,25,21.512378763774826,28.272782098772723
20,26,16.532250424748984,30.330914838980878
20,27,19.618554179523013,28.69445120810596
20,28,14.175444871878145,32.90563456458297
20,29,23.543542674315567,28.387034688593907
20,30,25.579732584629483,30.745823190417497
